id,name,area,dazhihui,eastmoney,jinrongjie,jinrongjie_score,tonghuashun
603139,康惠制药,SH,5.9,60.76,20.06,67.85,5.0
603156,养元饮品,SH,7.3,71.93,75.19,39.91,6.3
603157,拉夏贝尔,SH,5.1,45.49,20.02,43.47,4.4
603158,腾龙股份,SH,7.0,66.02,43.61,58.14,6.0
603159,上海亚虹,SH,6.3,63.71,20.01,70.14,5.3
603160,汇顶科技,SH,7.5,73.08,32.4,49.95,4.9
603161,科华控股,SH,5.9,56.94,87.56,74.54,5.4
603165,荣晟环保,SH,6.8,74.09,20.17,67.19,5.7
603166,福达股份,SH,6.5,65.82,78.87,59.44,4.7
603167,渤海轮渡,SH,7.4,68.43,20.31,59.68,5.0
603168,莎普爱思,SH,5.8,51.19,23.06,52.95,4.2
603169,兰石重装,SH,5.7,55.61,99.64,64.58,5.5
603177,德创环保,SH,6.0,54.01,27.98,61.50,4.2
603178,圣龙股份,SH,6.0,60.17,20.22,63.86,5.0
603179,新泉股份,SH,6.4,75.1,80.55,56.89,6.9
603180,金牌厨柜,SH,5.9,69.32,55.58,74.54,6.2
603181,皇马科技,SH,6.9,68.61,30.58,75.73,6.2
603183,建研院,SH,5.9,60.05,20.0,51.22,6.2
603185,上机数控,SH,7.3,72.55,21.62,72.73,6.0
603186,华正新材,SH,7.1,74.86,80.26,57.44,7.0
603187,海容冷链,SH,7.3,72.47,37.04,58.10,6.7
603188,ST亚邦,SH,5.9,52.37,24.03,47.77,4.6
603189,网达软件,SH,6.4,70.36,20.78,65.54,5.6
603192,汇得科技,SH,5.4,56.66,20.27,48.86,4.2
603195,公牛集团,SH,6.7,73.2,20.84,31.46,5.2
603196,日播时尚,SH,5.6,49.66,20.4,62.53,4.2
603197,保隆科技,SH,7.2,71.35,25.17,64.52,6.5
603198,迎驾贡酒,SH,5.3,63.73,87.09,47.56,5.8
603199,九华旅游,SH,7.0,60.84,20.57,69.76,5.2
603200,上海洗霸,SH,5.7,56.43,20.0,66.64,5.0
603203,快克股份,SH,7.6,74.7,71.63,45.64,6.4
603208,江山欧派,SH,6.5,75.91,41.71,59.18,6.9
603212,赛伍技术,SH,7.7,32.68,$score.score,36.61,5.5
603214,爱婴室,SH,6.2,62.45,70.96,58.05,6.7
603217,元利科技,SH,5.8,63.93,23.32,55.97,3.8
603218,日月股份,SH,6.7,75.85,31.01,66.46,7.6
603220,中贝通信,SH,6.0,64.25,40.41,65.73,5.5
603221,爱丽家居,SH,6.6,32.35,20.0,23.62,4.4
603222,济民制药,SH,5.3,59.16,70.43,64.28,5.5
603223,恒通股份,SH,6.3,56.86,20.67,65.75,4.6
603225,新凤鸣,SH,5.9,69.01,24.03,73.90,6.0
603226,菲林格尔,SH,5.0,49.66,20.03,44.19,3.5
603227,雪峰科技,SH,5.8,62.46,20.0,54.62,4.4
603228,景旺电子,SH,8.2,77.68,47.16,57.68,6.9
603229,奥翔药业,SH,5.8,64.43,80.83,52.21,4.6
603232,格尔软件,SH,5.6,69.27,67.93,57.34,5.6
603233,大参林,SH,7.0,68.64,23.79,44.99,5.9
603236,移远通信,SH,7.4,76.56,72.3,57.53,6.8
603238,诺邦股份,SH,6.1,68.38,22.84,70.06,5.7
603239,浙江仙通,SH,6.9,69.16,98.82,71.09,6.3
603256,宏和科技,SH,6.2,63.46,20.18,69.59,4.3
603258,电魂网络,SH,6.5,73.93,28.47,61.50,5.4
603259,药明康德,SH,6.8,70.34,79.98,50.77,6.2
603260,合盛硅业,SH,7.1,71.9,26.19,63.48,5.1
603266,天龙股份,SH,6.6,67.05,51.77,64.14,5.8
603267,鸿远电子,SH,7.8,72.77,84.85,75.15,5.6
603268,松发股份,SH,5.9,58.47,82.87,48.30,5.2
603269,海鸥股份,SH,5.9,54.31,24.52,66.66,4.0
603277,银都股份,SH,7.2,65.94,30.45,70.91,5.8
603278,大业股份,SH,5.8,58.04,20.49,60.32,4.1
603279,景津环保,SH,6.4,65.97,32.26,52.22,5.5
603283,赛腾股份,SH,6.5,69.75,21.94,54.24,5.8
603286,日盈电子,SH,6.3,60.48,20.16,58.71,4.9
603288,海天味业,SH,6.9,74.33,27.57,39.92,4.8
603289,泰瑞机器,SH,6.6,67.47,20.25,61.04,4.9
603290,斯达半导,SH,7.6,80.36,65.62,45.41,7.2
603297,永新光学,SH,7.0,67.75,85.72,60.79,6.1
603298,杭叉集团,SH,7.2,76.8,45.13,55.51,6.7
603299,苏盐井神,SH,6.1,64.5,31.84,65.61,4.6
603300,华铁应急,SH,5.4,56.87,27.59,58.83,4.8
603301,振德医疗,SH,5.0,60.73,20.04,55.20,4.2
603303,得邦照明,SH,6.6,71.01,20.03,71.79,5.3
603305,旭升股份,SH,7.8,76.49,41.04,74.13,6.1
603306,华懋科技,SH,6.8,66.04,94.56,53.33,6.3
603308,应流股份,SH,7.0,71.25,28.09,60.74,5.6
603309,维力医疗,SH,4.7,59.04,28.35,55.92,3.9
603311,金海环境,SH,6.4,66.54,25.8,42.90,4.7
603313,梦百合,SH,7.5,80.27,29.62,53.60,6.9
603315,福鞍股份,SH,6.4,67.03,20.13,65.64,4.7
603316,诚邦股份,SH,6.9,64.66,20.0,59.98,6.4
603317,天味食品,SH,5.9,71.89,83.87,65.92,6.6
603318,派思股份,SH,6.9,58.24,20.95,57.85,4.1
603319,湘油泵,SH,6.4,68.07,23.76,54.20,5.9
603320,迪贝电气,SH,5.4,62.39,20.92,70.14,4.2
603321,梅轮电梯,SH,5.5,48.16,20.42,46.83,3.8
603322,超讯通信,SH,5.4,63.67,20.01,50.22,5.1
603323,苏农银行,SH,6.6,65.55,20.0,67.06,5.3
603326,我乐家居,SH,5.9,62.5,35.8,59.92,4.9
603327,福蓉科技,SH,6.1,66.35,20.24,60.91,4.9
603328,依顿电子,SH,7.3,70.7,20.31,51.75,5.8
603329,上海雅仕,SH,7.1,64.72,20.06,64.31,4.6
603330,上海天洋,SH,6.1,70,50.42,55.32,5.9
603331,百达精工,SH,5.8,55.8,96.16,65.72,5.2
603332,苏州龙杰,SH,5.6,57.42,31.99,41.64,3.2
603333,尚纬股份,SH,5.7,57.68,20.63,45.76,4.5
603335,迪生力,SH,6.1,62.34,31.36,50.68,6.5
603336,宏辉果蔬,SH,5.4,64.65,20.63,48.54,4.7
603337,杰克股份,SH,6.8,65.11,88.9,57.78,6.6
603338,浙江鼎力,SH,7.4,78.77,20.0,57.57,7.2
603339,四方科技,SH,7.0,70.4,44.21,59.95,5.7
603345,安井食品,SH,6.2,70.27,61.06,44.79,5.1
603348,文灿股份,SH,6.1,68.54,20.71,60.65,4.2
603351,威尔药业,SH,6.0,67,20.2,52.49,5.5
603353,和顺石油,SH,6.6,34.22,$score.score,13.17,4.1
603355,莱克电气,SH,7.1,69.26,72.97,46.96,6.5
603356,华菱精工,SH,5.7,64.18,20.0,68.01,6.0
603357,设计总院,SH,7.1,69.3,25.97,46.99,6.0
603358,华达科技,SH,6.9,72.23,83.54,55.41,6.8
603359,东珠生态,SH,6.1,65.53,34.6,57.01,4.7
603360,百傲化学,SH,6.2,72.43,23.87,59.04,4.8
603363,傲农生物,SH,5.0,67.3,42.89,47.88,6.0
603365,水星家纺,SH,6.8,62.93,20.22,63.69,4.3
603366,日出东方,SH,6.1,56.35,98.81,57.47,6.3
603367,辰欣药业,SH,5.0,61.11,21.05,54.23,4.2
603368,柳药股份,SH,6.8,69.89,65.04,54.19,5.9
603369,今世缘,SH,7.3,74.36,20.0,45.08,7.2
603377,东方时尚,SH,6.6,60.51,68.65,56.22,6.2
603378,亚士创能,SH,5.9,60.48,80.09,50.29,5.7
603379,三美股份,SH,6.7,69.27,22.02,43.38,4.7
603380,易德龙,SH,6.2,68.77,86.79,58.66,5.9
603383,顶点软件,SH,6.2,66.7,20.12,54.92,4.4
603385,惠达卫浴,SH,6.8,62.2,20.12,64.96,5.4
603386,广东骏亚,SH,6.1,57.16,20.12,58.41,4.4
603387,基蛋生物,SH,6.1,61.35,39.15,56.01,4.3
603388,元成股份,SH,6.2,63.49,20.82,48.38,5.2
603389,*ST亚振,SH,6.6,53.8,20.34,53.32,3.8
603390,通达电气,SH,5.7,55.24,20.28,57.78,3.2
603392,万泰生物,SH,8.3,33.49,$score.score,31.33,5.8
603393,新天然气,SH,7.1,77.2,24.49,67.30,5.6
603396,金辰股份,SH,7.0,70.88,23.51,56.67,6.0
603398,邦宝益智,SH,6.5,65.56,79.98,68.22,6.0
603399,吉翔股份,SH,6.8,57.65,20.42,54.90,4.2
603416,信捷电气,SH,6.6,76.77,48.29,59.67,6.8
603421,鼎信通讯,SH,6.2,61.34,20.42,46.28,5.0
603429,集友股份,SH,6.5,67.15,99.77,52.90,6.6
603439,贵州三力,SH,7.7,34.26,$score.score,36.95,5.6
603444,吉比特,SH,7.0,69.21,63.98,51.65,5.7
603456,九洲药业,SH,5.9,67.24,94.13,54.67,4.8
603458,勘设股份,SH,6.4,63.13,41.64,55.57,5.8
603466,风语筑,SH,6.5,66.35,21.08,59.44,4.4
603477,振静股份,SH,5.1,59.41,42.38,56.06,4.2
603486,科沃斯,SH,6.7,69.87,20.24,56.85,6.1
603488,展鹏科技,SH,5.8,57.8,20.88,69.69,5.1
603489,八方股份,SH,7.7,81.64,43.06,66.75,6.7
603496,恒为科技,SH,6.2,67.9,97.63,53.52,6.2
603499,翔港科技,SH,5.8,62,21.75,61.95,5.1
603500,祥和实业,SH,5.8,58.14,20.03,54.61,4.4
603501,韦尔股份,SH,7.8,81.77,98.76,59.76,7.4
603505,金石资源,SH,6.9,63.41,23.43,55.03,4.2
603506,南都物业,SH,6.7,64.8,76.42,46.91,6.0
603507,振江股份,SH,6.3,55.78,20.49,66.40,5.0
603508,思维列控,SH,6.6,67.18,21.83,52.84,4.4
603515,欧普照明,SH,6.9,72.58,21.43,65.56,5.5
603516,淳中科技,SH,6.4,64.04,21.3,56.62,5.5
603517,绝味食品,SH,7.1,70.6,79.65,55.50,6.5
603518,锦泓集团,SH,6.4,59.39,21.21,60.06,5.3
603519,立霸股份,SH,6.5,63.47,23.04,53.84,5.3
603520,司太立,SH,5.6,65.61,25.8,59.13,4.6
603527,众源新材,SH,6.3,66.22,29.03,67.61,5.3
603528,多伦科技,SH,6.6,58.71,20.16,63.05,4.3
603530,神马电力,SH,7.2,76.16,83.81,63.39,6.5
603533,掌阅科技,SH,6.8,64.02,20.0,59.04,6.3
603535,嘉诚国际,SH,6.2,62.88,41.92,61.67,4.8
603536,惠发食品,SH,4.9,54.19,28.87,45.98,3.9
603538,美诺华,SH,5.8,66.27,20.0,47.10,4.6
603551,奥普家居,SH,6.3,60.24,20.24,38.11,4.2
603555,*ST贵人,SH,6.4,42.64,20.35,57.32,4.2
603556,海兴电力,SH,6.3,66.4,98.39,66.53,6.2
603557,起步股份,SH,5.3,60.49,42.17,52.89,5.9
603558,健盛集团,SH,6.2,72.51,24.75,65.44,6.1
603559,中通国脉,SH,5.7,58.58,20.5,67.07,3.9
603566,普莱柯,SH,6.5,69.88,65.22,52.29,6.4
603567,珍宝岛,SH,6.0,61.22,20.75,57.68,5.0
603568,伟明环保,SH,6.6,74.36,78.54,58.69,5.0
603569,长久物流,SH,6.3,61.07,62.79,57.32,6.3
603577,汇金通,SH,5.8,61.99,33.03,74.37,6.4
603578,三星新材,SH,6.8,59.82,61.71,57.72,6.6
603579,荣泰健康,SH,6.8,68.7,21.93,71.88,6.7
603580,艾艾精工,SH,6.0,66.53,27.76,59.19,5.2
603583,捷昌驱动,SH,7.0,72.69,73.49,54.66,6.7
603585,苏利股份,SH,6.1,64.73,20.81,66.92,4.8
603586,金麒麟,SH,6.3,64.75,28.19,53.63,4.4
603587,地素时尚,SH,6.8,76.77,33.09,80.95,6.1
603588,高能环境,SH,6.8,72.06,54.49,63.48,6.6
603589,口子窖,SH,7.7,69.3,97.96,49.97,5.8
603590,康辰药业,SH,4.9,60.04,82.28,46.66,3.8
603595,东尼电子,SH,7.0,62.86,45.93,62.16,6.7
603596,伯特利,SH,7.1,76.25,66.46,57.87,6.9
603598,引力传媒,SH,5.7,53.88,21.28,47.39,4.3
603599,广信股份,SH,7.1,71.96,81.75,55.08,4.7
603600,永艺股份,SH,6.3,63.37,22.06,64.73,5.8
603601,再升科技,SH,6.8,61.82,89.46,54.48,5.8
603602,纵横通信,SH,6.1,63.53,30.06,54.88,4.1
603603,博天环境,SH,6.1,59.83,20.61,54.58,4.5
603605,珀莱雅,SH,7.3,69.97,56.59,53.00,5.7
603606,东方电缆,SH,7.5,79.35,52.5,56.95,6.5
603607,京华激光,SH,7.2,65.96,69.26,64.97,5.8
603608,天创时尚,SH,5.9,60.12,20.14,47.28,5.0
603609,禾丰牧业,SH,6.2,72.48,20.0,42.28,6.7
603610,麒盛科技,SH,7.3,81.24,72.14,57.52,5.9
603611,诺力股份,SH,7.4,77.14,20.0,56.34,6.9
603612,索通发展,SH,6.3,72.35,22.5,54.25,6.1
603613,国联股份,SH,5.4,69.31,26.88,65.24,5.0
603615,茶花股份,SH,6.2,64.41,20.97,66.22,4.9
603616,韩建河山,SH,4.5,51.68,20.72,68.25,3.8
603617,君禾股份,SH,6.3,65.75,21.97,57.17,4.0
603618,杭电股份,SH,6.7,70.19,66.76,61.32,6.7
603619,中曼石油,SH,6.3,60.22,33.13,56.06,4.8
603626,科森科技,SH,7.5,67.97,81.77,58.84,7.0
603628,清源股份,SH,6.9,62.44,43.79,63.63,4.8
603629,利通电子,SH,6.0,61.33,99.39,39.57,5.4
603630,拉芳家化,SH,6.0,60.44,22.1,62.45,4.6
603633,徕木股份,SH,5.8,54.65,20.69,47.75,4.6
603636,南威软件,SH,7.0,69.06,20.73,54.64,4.2
603637,镇海股份,SH,6.2,63.28,23.36,75.71,4.6
603638,艾迪精密,SH,7.1,70.62,20.0,57.12,6.1
603639,海利尔,SH,6.8,73.12,78.93,56.58,7.2
603648,畅联股份,SH,7.1,62.62,22.96,64.87,6.0
603650,彤程新材,SH,6.7,67.9,23.3,67.57,5.3
603655,朗博科技,SH,6.7,68.05,49.65,61.88,6.0
603656,泰禾光电,SH,7.1,67.79,27.96,71.10,6.0
603657,春光科技,SH,6.5,70.28,75.94,65.64,6.2
603658,安图生物,SH,7.2,74.19,37.22,40.32,5.9
603659,璞泰来,SH,7.0,80,67.74,43.82,7.0
603660,苏州科达,SH,6.5,62.42,21.27,59.53,4.6
603661,恒林股份,SH,6.3,68.27,29.02,66.49,4.6
603662,柯力传感,SH,6.3,70.8,23.32,57.84,5.1
603663,三祥新材,SH,6.9,69.83,20.0,68.11,6.3
603665,康隆达,SH,6.8,66.58,48.87,63.78,6.1
603666,亿嘉和,SH,7.4,72.26,56.44,69.92,6.1
603667,五洲新春,SH,6.1,64.81,20.0,49.38,4.9
603668,天马科技,SH,6.2,66.63,20.0,50.47,6.2
603669,灵康药业,SH,6.0,74.14,23.36,48.46,5.6
603676,卫信康,SH,5.7,53.42,35.41,62.69,4.3
603677,奇精机械,SH,6.6,65.79,20.43,64.93,5.3
603678,火炬电子,SH,8.3,76.73,28.42,57.09,6.1
603679,华体科技,SH,7.2,74.05,27.64,56.83,6.4
603680,今创集团,SH,6.3,67.8,21.02,64.26,6.3
603681,永冠新材,SH,6.5,64.16,25.24,52.83,4.9
603682,锦和商业,SH,8.0,31.97,$score.score,24.13,5.7
603683,晶华新材,SH,6.4,66.55,69.86,71.43,6.2
603685,晨丰科技,SH,7.1,65.73,20.0,63.24,6.4
603686,龙马环卫,SH,6.8,68.48,22.44,67.34,7.1
603687,大胜达,SH,6.0,64.47,20.08,68.63,3.9
603688,石英股份,SH,8.0,73.35,49.9,55.32,6.4
603689,皖天然气,SH,6.7,68.46,25.41,70.01,5.1
603690,至纯科技,SH,6.9,70.54,80.78,52.41,7.1
603693,江苏新能,SH,8.4,75.85,20.0,75.36,6.3
603696,安记食品,SH,6.0,57.15,20.12,47.91,4.4
603697,有友食品,SH,5.1,59.59,95.48,64.02,3.9
603698,航天工程,SH,6.2,62.64,23.27,62.19,4.2
603699,纽威股份,SH,7.3,72.88,20.07,65.05,5.4
603700,宁水集团,SH,5.9,75.81,91.37,64.83,5.7
603701,德宏股份,SH,7.1,63.56,20.17,53.84,6.1
603703,盛洋科技,SH,6.3,61.65,70.6,68.45,6.4
603706,东方环宇,SH,7.4,75.48,27.95,70.14,5.4
603707,健友股份,SH,7.3,77.02,72.82,43.71,6.4
603708,家家悦,SH,6.4,68.52,35.05,68.63,7.0
603709,中源家居,SH,6.1,56.08,20.0,66.82,6.1
603711,香飘飘,SH,4.7,68.2,45.66,63.23,5.0
603712,七一二,SH,6.3,67.67,20.01,43.68,4.9
603713,密尔克卫,SH,6.2,66.05,56.1,64.57,6.6
603716,塞力斯,SH,5.2,53.59,20.21,51.73,4.2
603717,天域生态,SH,6.0,56.62,29.33,54.42,4.2
603718,海利生物,SH,5.6,56.54,20.0,46.22,5.7
603719,良品铺子,SH,7.3,37.59,77.64,38.64,7.2
603721,中广天择,SH,5.1,57.67,20.85,51.04,5.0
603722,阿科力,SH,6.0,63.64,25.6,41.41,4.3
603725,天安新材,SH,5.2,56.78,68.26,72.73,5.3
603726,朗迪集团,SH,6.1,60.65,38.74,64.92,5.2
603727,博迈科,SH,6.6,67.2,39.0,52.46,6.5
603728,鸣志电器,SH,6.7,65.65,20.02,59.59,4.9
603729,龙韵股份,SH,6.7,66.05,22.93,59.57,5.7
603730,岱美股份,SH,7.3,76.29,47.3,63.43,6.6
603733,仙鹤股份,SH,5.3,67.41,20.7,54.69,4.5
603737,三棵树,SH,6.2,66.54,61.33,43.88,6.3
603738,泰晶科技,SH,5.8,64.41,20.44,51.28,5.1
603739,蔚蓝生物,SH,6.5,63.16,21.71,60.71,6.0
603755,日辰股份,SH,6.9,67.71,39.82,69.61,5.8
603757,大元泵业,SH,6.6,64.76,88.82,48.67,5.8
603758,秦安股份,SH,6.4,59.89,22.55,51.41,4.8
603766,隆鑫通用,SH,8.1,74.1,34.24,60.90,6.6
603767,中马传动,SH,5.6,55.18,23.95,64.36,3.6
603768,常青股份,SH,6.6,59.93,61.48,62.60,6.0
603773,沃格光电,SH,6.4,60.1,20.04,50.49,4.6
603776,永安行,SH,7.6,67.07,22.69,59.67,4.8
603777,来伊份,SH,6.2,64.51,37.34,56.70,6.0
603778,乾景园林,SH,6.2,57.66,20.09,61.15,4.3
603779,ST威龙,SH,6.4,53.78,94.86,54.05,4.4
603786,科博达,SH,7.4,79.22,90.4,65.40,6.0
603787,新日股份,SH,6.1,64.56,20.05,66.90,5.1
603788,宁波高发,SH,7.4,71.74,20.92,73.08,6.4
603789,星光农机,SH,6.0,55.59,20.34,59.66,4.7
603790,雅运股份,SH,5.7,56.03,22.19,50.26,4.8
603797,联泰环保,SH,7.3,71.55,79.24,69.78,6.7
603798,康普顿,SH,6.3,57.47,20.0,60.14,5.2
603799,华友钴业,SH,7.3,78.18,85.13,47.69,5.9
603800,道森股份,SH,6.6,67.61,41.88,70.62,6.2
603801,志邦家居,SH,6.2,70.6,55.19,64.06,6.6
603803,瑞斯康达,SH,7.2,59.97,100.0,47.06,4.0
603806,福斯特,SH,7.7,77.01,77.93,47.39,6.9
603808,歌力思,SH,6.1,68.69,21.39,53.01,6.2
603809,豪能股份,SH,6.8,62.27,98.15,73.34,6.4
603810,丰山集团,SH,6.4,68.03,20.0,54.08,6.3
603811,诚意药业,SH,6.9,68,30.16,48.23,6.6
603813,原尚股份,SH,5.9,57.1,20.81,59.82,4.7
603815,交建股份,SH,5.6,64.99,20.73,51.75,5.3
603816,顾家家居,SH,7.3,71.9,64.44,50.34,6.8
603817,海峡环保,SH,6.7,70.83,99.79,66.21,6.0
603818,曲美家居,SH,5.8,59.11,93.55,60.14,5.9
603819,神力股份,SH,5.8,61.64,20.87,46.21,4.9
603822,嘉澳环保,SH,6.1,63.08,20.36,54.98,4.9
603823,百合花,SH,5.8,63.14,23.44,55.27,4.8
603825,华扬联众,SH,6.3,64.05,96.52,57.54,5.8
603826,坤彩科技,SH,7.1,69.49,83.11,52.47,6.6
603828,柯利达,SH,6.4,56.63,20.01,51.92,5.1
603829,洛凯股份,SH,5.9,60.76,20.52,65.40,4.5
603833,欧派家居,SH,6.2,68.6,79.52,49.19,5.9
603838,四通股份,SH,5.8,55.93,20.75,63.65,4.6
603839,安正时尚,SH,6.8,65.34,20.05,62.01,5.6
603843,正平股份,SH,5.7,62.15,20.0,44.95,4.9
603848,好太太,SH,6.7,69.34,20.0,66.52,5.3
603855,华荣股份,SH,7.5,73.91,20.0,49.47,6.6
603856,东宏股份,SH,5.5,62.54,34.11,64.28,5.5
603858,步长制药,SH,7.5,76.08,65.09,62.21,6.2
603859,能科股份,SH,6.9,76.97,69.47,55.53,6.9
603860,中公高科,SH,5.5,57.22,24.49,61.26,3.3
603861,白云电器,SH,5.8,57.35,94.45,69.44,5.8
603863,松炀资源,SH,6.4,64.39,20.07,65.09,4.4
603866,桃李面包,SH,7.1,69.28,23.5,49.04,5.4
603867,新化股份,SH,5.4,50.34,39.4,65.18,4.1
603868,飞科电器,SH,6.9,71.32,20.2,57.59,5.3
603869,新智认知,SH,6.3,62,20.98,47.48,5.6
603871,嘉友国际,SH,6.7,68.75,72.9,67.50,5.8
603876,鼎胜新材,SH,6.6,68.96,20.01,50.45,5.9
603877,太平鸟,SH,6.5,64.64,21.96,71.36,5.2
603878,武进不锈,SH,6.3,71.91,21.0,63.84,6.0
603879,永悦科技,SH,6.3,60.02,20.0,64.39,3.6
603880,南卫股份,SH,5.2,55.68,20.64,65.24,4.9
603881,数据港,SH,6.6,76.58,41.87,53.50,6.7
603882,金域医学,SH,6.6,70.74,53.16,43.96,5.7
603883,老百姓,SH,6.7,66.07,26.59,51.98,5.3
603885,吉祥航空,SH,6.7,66.6,21.32,63.01,5.6
603886,元祖股份,SH,6.0,62.7,23.74,51.04,4.9
603887,城地股份,SH,6.4,71.21,88.95,59.51,6.5
603888,新华网,SH,6.0,69.11,91.65,46.20,5.3
603889,新澳股份,SH,6.3,61.95,20.98,56.04,5.5
603890,春秋电子,SH,6.9,58.79,20.0,53.24,5.0
603893,瑞芯微,SH,7.7,36.14,44.49,36.85,6.7
603895,天永智能,SH,6.9,52.33,31.44,37.98,5.3
603896,寿仙谷,SH,6.3,66.54,20.98,73.19,4.8
603897,长城科技,SH,7.3,71.32,96.28,65.00,5.5
603898,好莱客,SH,5.7,61.8,20.07,61.16,4.4
603899,晨光文具,SH,7.0,71.44,51.28,49.41,5.0
603900,莱绅通灵,SH,6.2,58.49,20.61,72.25,5.0
603901,永创智能,SH,5.6,59.09,20.23,47.72,4.1
603903,中持股份,SH,7.1,75.55,20.0,69.05,6.8
603906,龙蟠科技,SH,6.8,66.52,20.74,67.20,5.1
603908,牧高笛,SH,6.4,62.66,20.05,54.50,5.8
603909,合诚股份,SH,6.3,62.52,76.41,50.86,5.4
603912,佳力图,SH,5.4,61.72,27.75,67.33,4.9
603915,国茂股份,SH,6.3,71.99,99.54,65.49,5.6
603916,苏博特,SH,6.3,67.83,24.03,63.39,6.4
603917,合力科技,SH,6.5,62.33,20.09,56.27,4.9
603918,金桥信息,SH,5.2,61.85,21.53,44.31,4.2
603919,金徽酒,SH,5.3,64.94,66.75,46.83,5.8
603920,世运电路,SH,7.9,82.58,60.63,66.46,7.0
603922,金鸿顺,SH,6.7,59.17,20.0,73.32,5.5
603926,铁流股份,SH,6.4,59.53,20.55,76.82,5.0
603927,中科软,SH,5.7,70.68,20.06,50.03,4.6
603928,兴业股份,SH,6.2,64.78,21.43,61.57,4.0
603929,亚翔集成,SH,6.1,63.38,21.46,58.35,4.7
603933,睿能科技,SH,6.2,59.8,20.04,59.53,3.9
603936,博敏电子,SH,7.4,71.9,23.62,55.92,5.3
603937,丽岛新材,SH,6.2,70.2,20.0,77.27,5.6
603938,三孚股份,SH,7.0,67.59,35.04,51.22,5.3
603939,益丰药房,SH,6.4,68.82,21.94,36.30,5.4
603948,建业股份,SH,6.2,30.69,20.55,29.82,4.1
603949,雪龙集团,SH,6.9,30.48,21.79,30.45,4.3
603955,大千生态,SH,6.3,63.29,34.36,67.37,5.0
603956,威派格,SH,5.9,67.83,20.12,62.38,5.1
603958,哈森股份,SH,6.4,63.18,20.65,64.79,5.3
603959,百利科技,SH,6.7,56.11,20.19,59.34,4.6
603960,克来机电,SH,6.4,73.9,73.96,58.89,6.6
603963,大理药业,SH,5.2,55.12,20.21,48.79,4.3
603966,法兰泰克,SH,6.3,63.3,20.34,61.86,4.6
603967,中创物流,SH,6.5,64.16,33.91,55.97,5.6
603968,醋化股份,SH,6.5,69.32,58.69,76.73,6.7
603969,银龙股份,SH,5.8,65.68,21.45,41.78,4.8
603970,中农立华,SH,5.8,64.92,44.37,61.06,6.2
603976,正川股份,SH,6.5,62.36,20.21,63.55,6.4
603977,国泰集团,SH,6.0,67.43,92.8,59.48,5.0
603978,深圳新星,SH,5.6,58.54,20.8,51.45,4.9
603979,金诚信,SH,7.0,70.01,20.0,58.80,5.9
603980,吉华集团,SH,5.7,65.2,20.13,55.80,4.1
603982,泉峰汽车,SH,6.2,65.2,21.15,48.66,4.5
603983,丸美股份,SH,6.7,75.17,84.85,55.31,6.2
603985,恒润股份,SH,5.9,73.18,87.11,71.04,6.2
603986,兆易创新,SH,7.8,84.33,39.52,56.41,6.6
603987,康德莱,SH,6.8,72.65,67.53,68.20,7.0
603988,中电电机,SH,6.5,71.04,46.88,67.51,6.9
603989,艾华集团,SH,7.4,74.51,86.05,54.41,6.9
603990,麦迪科技,SH,5.5,58.48,24.95,67.17,3.8
603991,至正股份,SH,5.7,64.12,26.69,64.03,4.8
603992,松霖科技,SH,6.3,63.35,22.36,52.24,4.9
603993,洛阳钼业,SH,7.0,75.71,20.52,43.96,5.8
603995,甬金股份,SH,6.0,68.96,20.54,60.63,4.6
603996,*ST中新,SH,6.2,46.2,20.15,59.65,3.5
603997,继峰股份,SH,5.7,64.17,20.72,61.81,5.0
603998,方盛制药,SH,5.4,60.07,22.89,64.75,5.1
603999,读者传媒,SH,6.5,68.66,20.27,46.69,5.1
688001,华兴源创,SH,7.5,71.33,20.47,0.001,5.0
688002,睿创微纳,SH,8.1,77.61,91.0,0.001,6.6
688003,天准科技,SH,6.9,63.71,20.28,0.001,3.7
688005,容百科技,SH,7.4,76.73,20.37,0.001,5.4
688006,杭可科技,SH,7.7,76.78,84.77,0.001,6.1
688007,光峰科技,SH,7.3,70.63,20.16,0.001,4.1
688008,澜起科技,SH,8.1,82.71,83.25,0.001,6.6
688009,中国通号,SH,7.1,71.81,23.14,0.001,4.4
688010,福光股份,SH,6.9,67.16,20.65,0.001,4.4
688011,新光光电,SH,7.0,64.83,20.01,0.001,3.7
688012,中微公司,SH,7.2,77.44,75.91,0.001,6.4
688015,交控科技,SH,7.4,82.41,94.86,0.001,6.7
688016,心脉医疗,SH,6.5,73.17,20.0,0.001,6.3
688018,乐鑫科技,SH,6.9,66.05,25.93,0.001,4.7
688019,安集科技,SH,8.3,76.46,30.58,0.001,6.9
688020,方邦股份,SH,8.0,75.53,61.25,0.001,6.2
688021,奥福环保,SH,8.2,73.64,92.61,0.001,6.1
688022,瀚川智能,SH,5.9,61,25.18,0.001,3.8
688023,安恒信息,SH,7.9,82.9,97.38,0.001,5.9
688025,杰普特,SH,7.3,70.67,46.76,0.001,4.4
688026,洁特生物,SH,6.0,61.47,98.92,0.001,4.6
688028,沃尔德,SH,6.9,65.21,20.39,0.001,4.3
688029,南微医学,SH,6.7,74.07,33.97,0.001,5.3
688030,山石网科,SH,6.6,76.4,27.62,0.001,5.0
688033,天宜上佳,SH,6.4,67.04,23.8,0.001,4.1
688036,传音控股,SH,8.3,81.71,81.27,0.001,6.7
